"gene_ID","gene_length","logFC","AveExpr","t","P.Value","adj.P.Val","set","enzyme","FDR_genomewide","FDR_within_set","CI_low","CI_high"
"PMG11_01167",633,0.158461845046394,5.99293666061058,0,0.969638460369692,0.999950541728852,NA,NA,0.999950541728852,NA,-0.881547572978803,1.19847126307159
"PMG11_01168",264,-0.26385612284868,6.28362876718203,0,0.982211750086253,0.999950541728852,NA,NA,0.999950541728852,NA,-0.951904873258195,0.424192627560834
"PMG11_01169",2910,0.268789528267187,6.73097567809715,0,0.959546016822936,0.999950541728852,NA,NA,0.999950541728852,NA,-0.633365348414628,1.170944404949
"PMG11_01170",2427,1.09190264931028,4.57046267076308,0.22765444904033,0.414735609052348,0.999950541728852,NA,NA,0.999950541728852,NA,0.105047898659699,2.07875739996085
"PMG11_01171",861,0.115426788188513,6.88410884397578,0,0.981276547140719,0.999950541728852,NA,NA,0.999950541728852,NA,-0.863663596096973,1.094517172474
"PMG11_01172",549,0.0330645663805846,3.77494967936788,0,0.992304970768167,0.999950541728852,NA,NA,0.999950541728852,NA,-1.12803972868874,1.19416886144991
"PMG11_01174",3273,3.02446496640315,1.60559187043899,1.17732795322527,0.170560318978861,0.984456324772758,NA,NA,0.984456324772758,NA,-1.1790650911006,7.2279950239069
"PMG11_01177",927,-0.932498835782567,2.29277992695264,0,0.558407338275677,0.999950541728852,NA,NA,0.999950541728852,NA,-2.8935167919963,1.02851912043117
"PMG11_01178",1566,-2.54306936876509,4.89355307840445,-2.6870988186624,0.0184359693233625,0.285628149288796,NA,NA,0.285628149288796,NA,-3.94686264956268,-1.1392760879675
"PMG11_01179",1092,-2.79476529292495,5.07837573609757,-1.9953744825469,0.049175227201259,0.487484399892054,NA,NA,0.487484399892054,NA,-4.99355955853578,-0.595971027314118
"PMG11_01180",1866,-2.9240566371412,3.51662866614531,-1.73714105171613,0.0724678406515058,0.598656221509306,NA,NA,0.598656221509306,NA,-5.63165420604612,-0.216459068236271
"PMG11_01183",1674,-3.5299889354366,6.24564394220638,-3.81773088184643,0.00459579060408694,0.127077370728104,NA,NA,0.127077370728104,NA,-5.14998760534818,-1.90999026552502
"PMG11_01184",1536,-0.466794951167374,2.43328875475953,0,0.798403380533704,0.999950541728852,NA,NA,0.999950541728852,NA,-2.2705986717605,1.33700876942575
"PMG11_01189",2088,1.77745692672862,5.95422304013389,2.14365730745101,0.0379199779223562,0.418589156290409,NA,NA,0.418589156290409,NA,0.89086795333505,2.66404590012219
"PMG11_01190",1365,4.26766414565709,3.05861008262766,0.921380600667892,0.29003394673349,0.999950541728852,NA,NA,0.999950541728852,NA,-4.40194854084225,12.9372768321564
"PMG11_01192",2238,1.1617394600768,6.92347245594757,0.492280030826566,0.320264238736459,0.999950541728852,NA,NA,0.999950541728852,NA,0.358573827048951,1.96490509310465
"PMG11_01193",885,-0.688944073870407,5.52340295758637,0,0.777300030799739,0.999950541728852,NA,NA,0.999950541728852,NA,-1.63043275001926,0.252544602278444
"PMG11_01194",1299,0.80184007799787,3.37643040818326,0,0.629150815324356,0.999950541728852,NA,NA,0.999950541728852,NA,-0.841801107033246,2.44548126302899
"PMG11_01195",1086,-0.549514492218543,0.732094660270576,0,0.751905123175329,0.999950541728852,NA,NA,0.999950541728852,NA,-2.98950726657175,1.89047828213467
"PMG11_01196",2697,1.48511572363195,5.71582813805578,1.08994179669074,0.159395590258289,0.955616060808521,NA,NA,0.955616060808521,NA,0.397079407591587,2.57315203967232
"PMG11_01197",861,0.818514681378056,3.84578982061683,0,0.645434962595756,0.999950541728852,NA,NA,0.999950541728852,NA,-0.353973182327816,1.99100254508393
"PMG11_01201",2667,0.251129040298507,4.55869919041797,0,0.951488405436951,0.999950541728852,NA,NA,0.999950541728852,NA,-0.76080220797958,1.26306028857659
"PMG11_01203",2523,-2.47324034559685,5.95733239908821,-3.30634133037262,0.00820722405421735,0.180293521449735,NA,NA,0.180293521449735,NA,-3.56248958391052,-1.38399110728318
"PMG11_01205",363,-0.849048466354434,2.58604610419586,0,0.600751890148077,0.999950541728852,NA,NA,0.999950541728852,NA,-2.59995456858891,0.901857635880043
"PMG11_01206",1461,-0.586617344492937,8.10491431676167,0,0.87767331715264,0.999950541728852,NA,NA,0.999950541728852,NA,-1.37547008538017,0.202235396394291
"PMG11_01207",711,0.365817316141442,5.28226653036785,0,0.948764970878216,0.999950541728852,NA,NA,0.999950541728852,NA,-0.459419180923333,1.19105381320622
"PMG11_01208",5961,-0.346360278879889,7.34137261527465,0,0.937798731579526,0.999950541728852,NA,NA,0.999950541728852,NA,-1.27696183939079,0.584241281631011
"PMG11_01209",1455,0.252984005083537,8.79954857782772,0,0.980201209629181,0.999950541728852,NA,NA,0.999950541728852,NA,-0.471301965887841,0.977269976054915
"PMG11_01210",501,-2.65391016922271,8.03312024647666,-3.31895451115532,0.00812711537821123,0.179426389762458,NA,NA,0.179426389762458,NA,-3.87209157034027,-1.43572876810515
"PMG11_01211",726,-0.284671345125112,4.62757868600838,0,0.947214990604553,0.999950541728852,NA,NA,0.999950541728852,NA,-1.26271608469695,0.693373394446729
"PMG11_01212",1023,-0.317393042601161,9.41090868091793,0,0.948662776841807,0.999950541728852,NA,NA,0.999950541728852,NA,-1.22229038224094,0.587504297038619
"PMG11_01213",2814,0.675613037818375,7.22391596498496,0,0.694372394677,0.999950541728852,NA,NA,0.999950541728852,NA,-1.11344239762145,2.4646684732582
"PMG11_01214",1884,-3.17993242351384,5.76788946527995,-1.61820618245644,0.0887405603991372,0.681130711134798,NA,NA,0.681130711134798,NA,-6.47307490987071,0.113210062843028
"PMG11_01215",825,0.267249159884517,1.10110169256257,0,0.881687375106348,0.999950541728852,NA,NA,0.999950541728852,NA,-2.44742129791489,2.98191961768392
"PMG11_01217",993,-0.111836639145499,1.23373037173727,0,0.952341300507752,0.999950541728852,NA,NA,0.999950541728852,NA,-3.23941476949064,3.01574149119964
"PMG11_01218",1893,2.00410509975673,2.75844084758248,1.33298453634954,0.11894640775609,0.813534717493027,NA,NA,0.813534717493027,NA,0.162674275540969,3.84553592397248
"PMG11_01219",2106,0.361241498126444,2.90459415312544,0,0.859396460430207,0.999950541728852,NA,NA,0.999950541728852,NA,-1.21722677249701,1.9397097687499
"PMG11_01240",1557,-1.75498895272705,1.61817478932653,-0.955517296104943,0.194512453993926,0.999950541728852,NA,NA,0.999950541728852,NA,-3.68652755158718,0.176549646133071
"PMG11_01243",1083,-0.312571994728936,0.792346685146525,0,0.860582676242574,0.999950541728852,NA,NA,0.999950541728852,NA,-2.50232195501536,1.87717796555749
"PMG11_01244",1287,0.784396781428189,0.907484724779328,0,0.649940271170305,0.999950541728852,NA,NA,0.999950541728852,NA,-1.83954479479588,3.40833835765226
"PMG11_01245",735,-0.530952079403177,5.39952371711322,0,0.876291392293372,0.999950541728852,NA,NA,0.999950541728852,NA,-1.43947214093275,0.377567982126397
"PMG11_01246",1032,-0.573163596067698,5.50398150083791,0,0.850416578371092,0.999950541728852,NA,NA,0.999950541728852,NA,-1.50457978787078,0.358252595735388
"PMG11_01247",1701,0.580284811764107,3.14881876806377,0,0.73811585109611,0.999950541728852,NA,NA,0.999950541728852,NA,-1.39150312933382,2.55207275286204
"PMG11_01248",1593,-2.88159387287377,6.79774982680374,-4.20394460137136,0.00286911862224866,0.0948958297868088,NA,NA,0.0948958297868088,NA,-3.97572721553611,-1.78746053021144
"PMG11_01249",645,-1.28424647845147,3.88527723564363,-0.59243686412734,0.28909846358599,0.999950541728852,NA,NA,0.999950541728852,NA,-2.45712859790645,-0.111364358996492
"PMG11_01250",1476,0.492238611449698,5.97056960320455,0,0.910253298112464,0.999950541728852,NA,NA,0.999950541728852,NA,-0.335008744421346,1.31948596732074
"PMG11_01251",1059,1.52317187310527,5.39150017979677,0.970667737418331,0.186207430028689,0.999950541728852,NA,NA,0.999950541728852,NA,0.205597499309459,2.84074624690107
"PMG11_01252",1710,1.05647129469594,4.65143744270534,0.130195781577826,0.451902142559592,0.999950541728852,NA,NA,0.999950541728852,NA,-0.00383704870878887,2.11677963810066
"PMG11_01253",1653,-0.0912580760173638,7.87708370322708,0,0.970365656802627,0.999950541728852,NA,NA,0.999950541728852,NA,-1.50903765099549,1.32652149896077
"PMG11_01255",1014,-0.943063630704434,4.18696480688586,0,0.555443296283859,0.999950541728852,NA,NA,0.999950541728852,NA,-1.92571273506668,0.039585473657813
"PMG11_01256",1644,-0.330801209042156,7.3787896026937,0,0.920456882262694,0.999950541728852,NA,NA,0.999950541728852,NA,-1.41917177345243,0.757569355368117
"PMG11_01257",1047,-1.888743109607,6.96049898247364,-1.83936977291171,0.0581265475909589,0.527909380211507,NA,NA,0.527909380211507,NA,-3.06990261290713,-0.707583606306867
"PMG11_01258",729,-0.962392282267945,0.843959404513382,0,0.548585768388056,0.999950541728852,NA,NA,0.999950541728852,NA,-3.08059286162924,1.15580829709335
"PMG11_01260",1641,0.133812440188695,6.84772056941591,0,0.979156996025618,0.999950541728852,NA,NA,0.999950541728852,NA,-0.825994194791442,1.09361907516883
"PMG11_01261",1113,-0.764485400397162,4.10445497946754,0,0.693594999839908,0.999950541728852,NA,NA,0.999950541728852,NA,-1.86861316974558,0.339642368951259
"PMG11_01262",1848,-1.35625963430184,3.08593407631478,-0.626630872244579,0.279943796633952,0.999950541728852,NA,NA,0.999950541728852,NA,-2.7460720190891,0.0335527504854207
"PMG11_01263",996,-0.782529432166221,3.07389042779582,0,0.658820154263045,0.999950541728852,NA,NA,0.999950541728852,NA,-2.08800931373317,0.522950449400725
"PMG11_01264",543,1.37515038003293,0.853451367063137,0.412258290467055,0.367194340089123,0.999950541728852,NA,NA,0.999950541728852,NA,-0.849374870787134,3.599675630853
"PMG11_01265",927,1.89070369846807,4.03583885160614,1.1535986030044,0.150941074952684,0.926954543050871,NA,NA,0.926954543050871,NA,0.00323446443677233,3.77817293249936
"PMG11_01266",1353,1.88237769376617,5.44443906284752,1.53631879031541,0.0887776407863877,0.681130711134798,NA,NA,0.681130711134798,NA,0.478353713285354,3.28640167424699
"PMG11_01268",546,-2.9726732703425,5.64695365651219,-3.38629420575013,0.00756644291144323,0.170893241306791,NA,NA,0.170893241306791,NA,-4.39674485098197,-1.54860168970302
"PMG11_01269",2412,0.21350260588153,8.27664611007624,0,0.983572410609259,0.999950541728852,"Terpene",NA,0.999950541728852,0.990260194142841,-0.521301318516916,0.948306530279976
"PMG11_01270",1473,0.0663136339511503,7.40748815773299,0,0.995495290256885,0.999950541728852,NA,NA,0.999950541728852,NA,-0.673141486874152,0.805768754776453
"PMG11_01271",1389,-1.60300594870751,0.569075486125653,-0.587208689501363,0.311315302924139,0.999950541728852,NA,NA,0.999950541728852,NA,-4.11333394753778,0.907322050122768
"PMG11_01272",1740,-0.782456054176896,4.55004082107707,0,0.716987929934722,0.999950541728852,NA,NA,0.999950541728852,NA,-1.66461359321948,0.0997014848656931
"PMG11_01273",1980,-0.800042869143501,2.69503192062459,0,0.629370511844526,0.999950541728852,NA,NA,0.999950541728852,NA,-2.47770441802148,0.877618679734482
"PMG11_01278",3756,-3.3187328812096,7.15692810954681,-4.44496580738196,0.00223782502892325,0.0844539864547914,NA,NA,0.0844539864547914,NA,-4.59394855851391,-2.04351720390529
"PMG11_01279",660,1.90487572995694,7.63216902879445,1.91381800315527,0.0524008261514535,0.501356116731838,NA,NA,0.501356116731838,NA,0.74905720344648,3.0606942564674
"PMG11_01280",900,1.91606966724341,7.74705132429197,1.89931011411778,0.0534959016339893,0.507435346218861,NA,NA,0.507435346218861,NA,0.737014925312135,3.09512440917468
"PMG11_01281",1623,-0.0920290544139624,0.913703391939086,0,0.960013860967115,0.999950541728852,NA,NA,0.999950541728852,NA,-2.14463862951166,1.96058052068373
"PMG11_01282",2643,0.374623663927537,2.34433491080469,0,0.834030379997955,0.999950541728852,NA,NA,0.999950541728852,NA,-1.67898556752319,2.42823289537826
"PMG11_01284",1032,1.62266804381922,0.976588083688076,0.711368431015066,0.26373300468659,0.999950541728852,NA,NA,0.999950541728852,NA,-0.517083441855273,3.76241952949371
"PMG11_01286",1818,-0.309836538204611,4.564649298489,0,0.934591100880968,0.999950541728852,NA,NA,0.999950541728852,NA,-1.33690273250437,0.717229656095146
"PMG11_01287",3333,1.33852128678336,5.95601960311645,0.957890003169538,0.1877660824335,0.999950541728852,NA,NA,0.999950541728852,NA,0.474604944725719,2.202437628841
"PMG11_01288",2136,1.04825440404693,4.89273342956736,0.111782137860059,0.45888503661427,0.999950541728852,NA,NA,0.999950541728852,NA,-0.00702118524638196,2.10352999334024
"PMG11_01289",1560,2.44972797170758,6.49178297674755,1.4138661587055,0.11099819164487,0.781055801128165,NA,NA,0.781055801128165,NA,-0.0568404610187097,4.95629640443388
"PMG11_01290",2283,-0.418713398393111,4.23458957827264,0,0.881248322168882,0.999950541728852,NA,NA,0.999950541728852,NA,-1.56297801757995,0.725551220793727
"PMG11_01291",2328,0.401702336277385,3.86144303894505,0,0.885421481328844,0.999950541728852,NA,NA,0.999950541728852,NA,-0.760152687075124,1.56355735962989
"PMG11_01292",2541,1.64439957555969,4.67333267072428,1.19188225637862,0.140421428973083,0.890209360560872,NA,NA,0.890209360560872,NA,0.32272894833114,2.96607020278825
"PMG11_01294",783,-0.623916695833453,5.79348755804547,0,0.827774306349499,0.999950541728852,NA,NA,0.999950541728852,NA,-1.52955474711304,0.281721355446139
"PMG11_01295",414,-1.58037673556293,6.21646733385271,-1.77672020424136,0.0629826890840286,0.553432962488613,NA,NA,0.553432962488613,NA,-2.3789086931912,-0.781844777934654
"PMG11_01296",1254,-0.177108539149309,6.34552243372906,0,0.986052733273845,0.999950541728852,NA,NA,0.999950541728852,NA,-0.928175654162414,0.573958575863797
"PMG11_01297",1029,0.96079492989877,4.33219778834528,0,0.533678305757708,0.999950541728852,NA,NA,0.999950541728852,NA,-0.278756605874467,2.20034646567201
"PMG11_01298",267,-0.768694226986645,3.09927072458549,0,0.657785520558954,0.999950541728852,NA,NA,0.999950541728852,NA,-2.20994811002619,0.672559656052898
"PMG11_01299",6819,2.14563810039668,5.63267371325705,2.48172707354348,0.0240092055500584,0.322226890900556,NA,NA,0.322226890900556,NA,1.0171557342534,3.27412046653996
"PMG11_01300",1077,-0.0116779116453145,5.36551098195983,0,0.996766265400695,0.999950541728852,NA,NA,0.999950541728852,NA,-1.29055189906389,1.26719607577326
"PMG11_01301",1662,0.0233542424296385,6.01085882099728,0,0.998606450119243,0.999950541728852,NA,NA,0.999950541728852,NA,-0.692565372195261,0.739273857054538
"PMG11_01302",3033,-0.653764125668436,6.55590434445878,0,0.857726455200495,0.999950541728852,NA,NA,0.999950541728852,NA,-1.37671453356525,0.0691862822283776
"PMG11_01303",921,-3.25981233461541,5.41455230978725,-3.71876270377915,0.00510451201607057,0.137596692226344,NA,NA,0.137596692226344,NA,-4.74532122482573,-1.77430344440509
"PMG11_01305",780,-0.0378134632456391,9.55407054963813,0,0.997542817347439,0.999950541728852,NA,NA,0.999950541728852,NA,-0.77026822723835,0.694641300747072
"PMG11_01306",891,0.538279908844089,5.83356753908389,0,0.883381050789028,0.999950541728852,NA,NA,0.999950541728852,NA,-0.323347406639955,1.39990722432813
"PMG11_01307",714,-0.47785365586496,7.92907633997688,0,0.944021563008,0.999950541728852,NA,NA,0.999950541728852,NA,-1.16850288534831,0.21279557361839
"PMG11_01308",1440,-1.42620965685997,1.73003953356933,-0.390765979378126,0.38851118692718,0.999950541728852,NA,NA,0.999950541728852,NA,-4.09250274119185,1.2400834274719
"PMG11_01309",1764,-1.11490349697669,9.31391091333217,-0.248790135311841,0.407762141751656,0.999950541728852,NA,NA,0.999950541728852,NA,-2.24392298156821,0.0141159876148322
"PMG11_01310",1974,0.620587585162596,7.90421759536927,0,0.882067198276073,0.999950541728852,NA,NA,0.999950541728852,NA,-0.0862180818685453,1.32739325219374
"PMG11_01311",378,0.52606953017469,5.09360337610719,0,0.863630155021214,0.999950541728852,NA,NA,0.999950541728852,NA,-0.453656255096814,1.50579531544619
"PMG11_01312",1845,0.491887206472953,3.53371660603541,0,0.838450548416617,0.999950541728852,NA,NA,0.999950541728852,NA,-0.726624763578396,1.7103991765243
"PMG11_01313",3195,-0.302832359162476,5.29483963585806,0,0.95108085367396,0.999950541728852,NA,NA,0.999950541728852,NA,-1.21491984185858,0.609255123533628
"PMG11_01315",570,-0.686259225689847,2.92146531314726,0,0.691079777860034,0.999950541728852,NA,NA,0.999950541728852,NA,-2.40591922837085,1.03340077699115
"PMG11_01316",756,-0.377117887073516,2.34777134793812,0,0.843942930976296,0.999950541728852,NA,NA,0.999950541728852,NA,-2.09753654985695,1.34330077570992
"PMG11_01317",384,0.669232707468108,3.41725067139293,0,0.694532635656064,0.999950541728852,NA,NA,0.999950541728852,NA,-1.25691581564584,2.59538123058206
"PMG11_01318",1764,-3.17954672027353,5.28047071381437,-3.03916172664472,0.0119107595944507,0.227670818135486,NA,NA,0.227670818135486,NA,-4.93267509389891,-1.42641834664815
"PMG11_01319",3243,-4.00781053218572,8.02866917589892,-4.09595359071161,0.00340611381767634,0.108199248647122,"NRPS",NA,0.108199248647122,0.0476855934474688,-5.80294421416451,-2.21267685020694
"PMG11_01321",672,-1.22372354331219,6.38748009180387,-0.706087377437058,0.253460327764242,0.999950541728852,NA,NA,0.999950541728852,NA,-1.99828269270482,-0.449164393919553
"PMG11_01322",1299,0.556298808037355,1.27384653978558,0,0.747627709503061,0.999950541728852,NA,NA,0.999950541728852,NA,-1.58663014287965,2.69922775895436
"PMG11_01324",1542,-0.96486980036252,4.99193301859087,0,0.533360371699693,0.999950541728852,NA,NA,0.999950541728852,NA,-2.61684281456828,0.687103213843236
"PMG11_01325",1194,0.203931852532065,5.36417771066575,0,0.980522667268557,0.999950541728852,NA,NA,0.999950541728852,NA,-0.585638596402329,0.993502301466459
"PMG11_01326",3633,-0.357119519453248,6.97220107738052,0,0.954488068951845,0.999950541728852,NA,NA,0.999950541728852,NA,-1.15745766130771,0.443218622401213
"PMG11_01327",3432,0.21234095657889,8.20263087972019,0,0.925388905618733,0.999950541728852,NA,NA,0.999950541728852,NA,-1.27078834070749,1.69547025386527
"PMG11_01328",2190,-0.530282164610067,7.26593514062666,0,0.886982783356787,0.999950541728852,NA,NA,0.999950541728852,NA,-1.39195630538689,0.331391976166761
"PMG11_01329",2502,0.625217786607379,5.83059570489116,0,0.84896770928041,0.999950541728852,NA,NA,0.999950541728852,NA,-0.191831216666342,1.4422667898811
"PMG11_01330",1605,-0.637486181321923,4.6979525999303,0,0.744368780660954,0.999950541728852,NA,NA,0.999950541728852,NA,-1.98957022053349,0.714597857889647
"PMG11_01331",2157,-0.891967370046143,6.82840432375922,0,0.622217671219575,0.999950541728852,NA,NA,0.999950541728852,NA,-1.70687071083062,-0.0770640292616708
"PMG11_01332",1863,-0.145902542988065,5.69713925299507,0,0.988938821536697,0.999950541728852,NA,NA,0.999950541728852,NA,-0.896211502738512,0.604406416762383
"PMG11_01333",1740,1.10277101973911,3.36857710254194,0.145138405390185,0.45709345486554,0.999950541728852,NA,NA,0.999950541728852,NA,-0.628199476995224,2.83374151647345
"PMG11_01335",2085,-0.870390310240963,5.16566684986055,0,0.635660828529974,0.999950541728852,NA,NA,0.999950541728852,NA,-1.74887568271786,0.00809506223593537
"PMG11_01336",1737,-0.401944140589064,6.72394953770084,0,0.92424058443846,0.999950541728852,NA,NA,0.999950541728852,NA,-1.31695120271588,0.513062921537747
"PMG11_01337",297,-1.60300594870751,0.569075486125653,-0.587208689501363,0.311315302924139,0.999950541728852,NA,NA,0.999950541728852,NA,-4.11333394753778,0.907322050122768
"PMG11_01339",3741,-1.05131684182777,2.25922577446512,-0.0544768460205587,0.515217547795506,0.999950541728852,NA,NA,0.999950541728852,NA,-3.35408021016786,1.25144652651231
"PMG11_01347",1620,-4.90496701531319,3.71530213403238,-2.2876552244857,0.0376827777891419,0.417033067884604,NA,NA,0.417033067884604,NA,-9.07777254241139,-0.732161488214989
"PMG11_01349",1230,3.20697065186857,2.4727003669721,0.863454573100952,0.285806952046505,0.999950541728852,NA,NA,0.999950541728852,NA,-3.04127953872447,9.45522084246161
"PMG11_01350",2343,0.0503220260999706,6.54446561878455,0,0.99399205534228,0.999950541728852,NA,NA,0.999950541728852,NA,-0.832490002901183,0.933134055101124
"PMG11_01352",1026,-2.27710759658441,4.91151037894471,-2.93406504988484,0.0131532686284198,0.240988620866338,NA,NA,0.240988620866338,NA,-3.34115039611292,-1.21306479705589
"PMG11_01353",3231,-1.21415121234288,1.18858731032681,-0.201777398561048,0.46428725156234,0.999950541728852,NA,NA,0.999950541728852,NA,-3.80862546961823,1.38032304493248
"PMG11_01355",1611,-0.503881901672801,3.72609445676476,0,0.799494387121856,0.999950541728852,NA,NA,0.999950541728852,NA,-2.00985348275221,1.0020896794066
"PMG11_01356",1440,0.411482310111761,3.58952955565295,0,0.880609167999239,0.999950541728852,NA,NA,0.999950541728852,NA,-0.757162124522619,1.58012674474614
"PMG11_01357",1050,1.03838533057027,2.71625414502122,0.0634191483504186,0.48323910063903,0.999950541728852,NA,NA,0.999950541728852,NA,-0.441221155844247,2.51799181698478
"PMG11_01358",7071,2.58374346232782,4.90735716587334,2.38502738296723,0.0279386347151562,0.345614571933172,"PKS",NA,0.345614571933172,0.12106741709901,0.960465799282544,4.20702112537309
"PMG11_01359",1611,2.6058815013434,4.29645735855598,2.4322917569243,0.0261964076466651,0.33576266462656,NA,NA,0.33576266462656,NA,0.991897689371482,4.21986531331531
"PMG11_01360",1356,0.0853568732116461,7.02806661012849,0,0.991167507538677,0.999950541728852,NA,NA,0.999950541728852,NA,-0.752610274042556,0.923324020465848
"PMG11_01366",1329,-3.2172187805455,6.39868654298088,-3.40956761676001,0.00743350507631746,0.170893241306791,NA,NA,0.170893241306791,NA,-4.80690199345568,-1.62753556763531
"PMG11_01368",1251,0.33232301922951,1.49418541566093,0,0.856642671790463,0.999950541728852,NA,NA,0.999950541728852,NA,-1.57900267237025,2.24364871082928
"PMG11_01370",1251,1.64095318216517,1.80361332207854,0.574011842435613,0.32123143170019,0.999950541728852,NA,NA,0.999950541728852,NA,-1.08869579990993,4.37060216424028
"PMG11_01371",381,-0.895805774710769,9.49925609517422,0,0.624247153499701,0.999950541728852,NA,NA,0.999950541728852,NA,-1.66724916347574,-0.124362385945794
"PMG11_01372",1578,-0.696398105041648,1.82132268193247,0,0.682777256031263,0.999950541728852,NA,NA,0.999950541728852,NA,-2.50965293501857,1.11685672493527
"PMG11_01373",1581,-0.827337187199113,2.57311837289179,0,0.612722445436096,0.999950541728852,NA,NA,0.999950541728852,NA,-2.60005509330471,0.945380718906485
"PMG11_01374",273,-3.6727859533978,1.99801832909992,-2.56417047396876,0.0233285342976391,0.318757218251667,NA,NA,0.318757218251667,NA,-6.22089865277482,-1.12467325402078
"PMG11_01375",2979,-0.790926490957609,6.41978113381346,0,0.722910168025097,0.999950541728852,NA,NA,0.999950541728852,NA,-1.61087163258497,0.0290186506697483
"PMG11_01376",2694,-3.27370062934938,2.80109990591256,-3.86763938502999,0.0042817693933368,0.124720166198105,NA,NA,0.124720166198105,NA,-4.7108061410035,-1.83659511769526
"PMG11_01378",1563,-1.57780392021853,8.91707329662818,-1.68187424881999,0.0718374321653085,0.595118539823489,NA,NA,0.595118539823489,NA,-2.4176279754408,-0.737979864996271
"PMG11_01379",8553,-0.385269004970542,7.8138709333839,0,0.876614863571309,0.999950541728852,NA,NA,0.999950541728852,NA,-1.66601724439408,0.895479234452998
"PMG11_01380",1710,0.393237957393636,7.17468113651853,0,0.915844276743236,0.999950541728852,NA,NA,0.999950541728852,NA,-0.589005894575544,1.37548180936282
"PMG11_01381",1053,-0.317823577768699,5.26408241248428,0,0.934348277304231,0.999950541728852,NA,NA,0.999950541728852,NA,-1.32948835379863,0.693841198261228
"PMG11_01382",2493,0.0608409251149871,5.34856559481989,0,0.992489503793309,0.999950541728852,NA,NA,0.999950541728852,NA,-0.831256988309619,0.952938838539593
"PMG11_01383",1407,0.844471929131118,4.68642594275904,0,0.605764486262564,0.999950541728852,NA,NA,0.999950541728852,NA,-0.725827546641034,2.41477140490327
"PMG11_01385",1257,-0.488593124532681,5.91484308925097,0,0.936705319704956,0.999950541728852,NA,NA,0.999950541728852,NA,-1.19900058118899,0.221814332123633
"PMG11_01386",3213,-0.473309785790013,2.07730010625581,0,0.789583739239245,0.999950541728852,NA,NA,0.999950541728852,NA,-2.45141806493332,1.50479849335329
"PMG11_01387",183,-1.36256945405742,6.8452819620928,-1.37667599921727,0.108847376761968,0.771807212949216,NA,NA,0.771807212949216,NA,-2.00638405049314,-0.718754857621695
"PMG11_01388",1758,-0.145192726908577,5.05843291213521,0,0.978362793916621,0.999950541728852,NA,NA,0.999950541728852,NA,-1.08611886606814,0.795733412250982
"PMG11_01389",3768,-0.7742626103496,7.79288689360954,0,0.742466011377863,0.999950541728852,NA,NA,0.999950541728852,NA,-1.57561772188012,0.027092501180916
"PMG11_01391",3891,0.220760452457855,5.39884962296397,0,0.975291180957953,0.999950541728852,NA,NA,0.999950541728852,NA,-0.605922645375575,1.04744355029128
"PMG11_01392",1827,1.10460842268701,8.29939511076537,0.195593858055729,0.429482973168968,0.999950541728852,NA,NA,0.999950541728852,NA,-0.202804543375784,2.4120213887498
"PMG11_01393",1005,-0.647873196717736,6.20093791668528,0,0.874909610899023,0.999950541728852,NA,NA,0.999950541728852,NA,-1.32606425443031,0.0303178609948342
"PMG11_01394",360,0.41090326369121,6.41370831797995,0,0.955570157101354,0.999950541728852,NA,NA,0.999950541728852,NA,-0.308007902902539,1.12981443028496
"PMG11_01395",270,-0.395220674548204,5.25383855613183,0,0.941421377614924,0.999950541728852,NA,NA,0.999950541728852,NA,-1.22055404582533,0.430112696728926
"PMG11_01396",1491,1.92688301118733,2.46443840660665,0.589552424884282,0.344344248982574,0.999950541728852,NA,NA,0.999950541728852,NA,-1.91641303543753,5.77017905781219
"PMG11_01397",357,-5.11983139820466,2.73932232499438,-4.27725682587272,0.00293796114471468,0.0964503154980494,NA,NA,0.0964503154980494,NA,-7.47442230351695,-2.76524049289236
"PMG11_01398",336,0.0891358309545862,1.20071193974961,0,0.961103708355527,0.999950541728852,NA,NA,0.999950541728852,NA,-2.80712540710739,2.98539706901656
"PMG11_01399",1704,0.330709554160599,3.62053906799761,0,0.889618291457538,0.999950541728852,NA,NA,0.999950541728852,NA,-1.0313055183688,1.69272462669
"PMG11_01400",1686,1.70241227555663,4.08304813274137,1.37669204142886,0.109699221881102,0.774383555900885,NA,NA,0.774383555900885,NA,0.45515329930923,2.94967125180402
"PMG11_01401",1122,1.83998295666769,2.19790658134734,0.644872612665124,0.307312446041609,0.999950541728852,NA,NA,0.999950541728852,NA,-1.34419908219654,5.02416499553191
"PMG11_01402",1236,2.35095825278631,6.43070079848115,2.05616866640737,0.0437589186822649,0.453562219346339,NA,NA,0.453562219346339,NA,0.744814033069468,3.95710247250315
"PMG11_01403",3462,0.386162900782715,6.71082515664888,0,0.937160160368499,0.999950541728852,NA,NA,0.999950541728852,NA,-0.479338939222077,1.25166474078751
"PMG11_01404",606,2.45997965601169,5.58797777536521,2.72910561017746,0.0173637317431299,0.279169241277519,NA,NA,0.279169241277519,NA,1.15222038027771,3.76773893174566
"PMG11_01410",696,1.95706848669592,3.70231577465215,1.20147467457018,0.14226880044419,0.897100287267521,NA,NA,0.897100287267521,NA,0.00978248132757886,3.90435449206426
"PMG11_01411",1587,1.56727387872919,4.25891317291942,0.910898044292136,0.201740303465541,0.999950541728852,NA,NA,0.999950541728852,NA,0.0448893438203508,3.08965841363803
